issn,.id,V1
1556-3499,2015,13
1556-3499,2016,12
1556-3499,2017,11
1556-3707,2016,68
1556-3707,2017,63
1556-3707,2015,60
1556-3707,2018,40
1755-5345,2018,48
1755-5345,2016,28
1755-5345,2017,27
1755-5345,2015,22
0021-9673,2016,1095
0021-9673,2015,1042
0021-9673,2017,964
0021-9673,2018,787
1570-0232,2016,643
1570-0232,2017,620
1570-0232,2018,538
1570-0232,2015,534
0959-6526,2018,3949
0959-6526,2017,2834
0959-6526,2016,2096
0959-6526,2015,1228
0952-8180,2016,543
0952-8180,2017,334
0952-8180,2018,290
0952-8180,2015,190
1094-6950,2018,157
1094-6950,2015,138
1094-6950,2016,135
1094-6950,2017,90
0973-6883,2017,369
0973-6883,2018,365
0973-6883,2016,240
0973-6883,2015,220
1933-2874,2017,312
1933-2874,2016,298
1933-2874,2018,277
1933-2874,2015,236
0976-5662,2018,203
0976-5662,2017,147
0976-5662,2015,142
0976-5662,2016,110
2214-6237,2017,38
2214-6237,2016,35
2214-6237,2015,31
2214-6237,2018,26
2214-6245,2018,22
2214-6245,2016,11
2214-6245,2017,10
2214-6245,2015,1
2405-5794,2018,30
2405-5794,2017,28
2405-5794,2016,25
2405-5794,2015,3
1386-6532,2015,688
1386-6532,2016,570
1386-6532,2017,219
1386-6532,2018,189
2212-9820,2018,264
2212-9820,2017,262
2212-9820,2016,112
2212-9820,2015,55
2237-9363,2018,475
2237-9363,2017,473
2237-9363,2016,48
2237-9363,2015,43
2405-8513,2018,35
2405-8513,2017,25
2405-8513,2016,21
0021-9924,2018,57
0021-9924,2015,50
0021-9924,2016,46
0021-9924,2017,43
2288-4300,2018,68
2288-4300,2016,34
2288-4300,2017,31
2288-4300,2015,30
1877-7503,2018,216
1877-7503,2017,172
1877-7503,2016,141
1877-7503,2015,127
0143-974X,2017,390
0143-974X,2018,384
0143-974X,2016,282
0143-974X,2015,277
0169-7722,2015,132
0169-7722,2016,104
0169-7722,2017,98
0169-7722,2018,94
1815-5669,2017,25
1815-5669,2016,23
1815-5669,2015,22
1815-5669,2018,21
2212-1447,2018,61
2212-1447,2017,58
2212-1447,2015,43
2212-1447,2016,34
0168-3659,2017,924
0168-3659,2015,877
0168-3659,2016,617
0168-3659,2018,478
2213-297X,2015,14
2213-297X,2016,13
2213-297X,2017,12
2213-297X,2018,11
2452-2325,2018,82
2452-2325,2017,64
2452-2325,2016,54
2452-2325,2015,27
1569-1993,2017,767
1569-1993,2015,649
1569-1993,2018,645
1569-1993,2016,618
0022-0302,2018,997
0022-0302,2016,955
0022-0302,2017,928
0022-0302,2015,861
1991-7902,2016,90
1991-7902,2015,86
1991-7902,2018,83
1991-7902,2017,81
0300-5712,2015,197
0300-5712,2018,196
0300-5712,2017,178
0300-5712,2016,151
0923-1811,2016,712
0923-1811,2017,481
0923-1811,2018,198
0923-1811,2015,185
2212-571X,2018,128
2212-571X,2017,50
2212-571X,2016,35
2212-571X,2015,28
1056-8727,2017,289
1056-8727,2016,276
1056-8727,2015,246
1056-8727,2018,209
1570-8667,2015,78
1570-8667,2017,33
1570-8667,2016,24
1570-8667,2018,10
1773-2247,2018,343
1773-2247,2017,217
1773-2247,2016,159
1773-2247,2015,129
1703-4949,2016,35
1703-4949,2015,22
1703-4949,2018,21
1703-4949,2017,20
2212-828X,2017,39
2212-828X,2018,33
2212-828X,2015,30
2212-828X,2016,28
0148-6195,2018,43
0148-6195,2015,40
0148-6195,2016,38
0148-6195,2017,35
1110-0362,2016,42
1110-0362,2017,39
1110-0362,2015,38
1110-0362,2018,21
1110-578X,2017,58
1110-578X,2016,52
1110-578X,2018,40
2314-7172,2017,53
2314-7172,2018,43
2314-7172,2016,43
2314-7172,2015,34
1572-6657,2018,738
1572-6657,2017,680
1572-6657,2016,637
1572-6657,2015,522
1050-6411,2016,137
1050-6411,2015,137
1050-6411,2018,133
1050-6411,2017,101
0368-2048,2015,166
0368-2048,2018,119
0368-2048,2017,99
0368-2048,2016,97
0304-3886,2015,136
0304-3886,2017,126
0304-3886,2016,79
0304-3886,2018,75
0736-4679,2017,650
0736-4679,2016,643
0736-4679,2015,640
0736-4679,2018,545
0099-2399,2017,422
0099-2399,2015,395
0099-2399,2016,346
0099-2399,2018,303
2095-4956,2018,311
2095-4956,2017,169
2095-4956,2016,143
2095-4956,2015,107
1743-9671,2018,188
1743-9671,2017,148
1743-9671,2016,78
1743-9671,2015,53
2352-152X,2018,237
2352-152X,2017,166
2352-152X,2016,118
2352-152X,2015,43
0923-4748,2018,35
0923-4748,2015,35
0923-4748,2016,33
0923-4748,2017,31
2213-3437,2018,703
2213-3437,2017,674
2213-3437,2016,521
2213-3437,2015,354
0265-931X,2017,345
0265-931X,2016,339
0265-931X,2018,295
0265-931X,2015,285
1001-0742,2018,485
1001-0742,2017,361
1001-0742,2016,325
1001-0742,2015,321
2210-6006,2015,59
2210-6006,2017,54
2210-6006,2016,41
2210-6006,2018,15
2352-6181,2016,45
2352-6181,2017,41
2352-6181,2015,32
2352-6181,2018,31
0378-8741,2015,739
0378-8741,2016,718
0378-8741,2018,564
0378-8741,2017,470
2452-4034,2018,8
1879-3665,2016,25
1879-3665,2017,22
1879-3665,2018,21
1879-3665,2015,21
0955-2219,2018,760
0955-2219,2017,641
0955-2219,2016,526
0955-2219,2015,510
1728-869X,2018,22
1728-869X,2015,21
1728-869X,2017,18
1728-869X,2016,14
0022-0981,2015,220
0022-0981,2017,185
0022-0981,2016,168
0022-0981,2018,153
1877-8585,2016,31
1877-8585,2018,30
1877-8585,2017,29
1877-8585,2015,24
2405-9188,2018,21
2405-9188,2016,17
2405-9188,2017,6
2405-9188,2015,4
1572-3089,2017,105
1572-3089,2016,95
1572-3089,2015,82
1572-3089,2018,78
0094-730X,2015,45
0094-730X,2018,42
0094-730X,2017,38
0094-730X,2016,35
0022-1139,2015,277
0022-1139,2016,219
0022-1139,2017,217
0022-1139,2018,195
1021-9498,2018,205
1021-9498,2017,127
1021-9498,2016,123
1021-9498,2015,111
0260-8774,2016,404
0260-8774,2015,402
0260-8774,2018,398
0260-8774,2017,362
1752-928X,2016,191
1752-928X,2018,176
1752-928X,2015,172
1752-928X,2017,135
2212-4780,2015,61
2212-4780,2016,55
2212-4780,2017,42
2212-4780,2018,38
0929-6646,2018,315
0929-6646,2015,283
0929-6646,2016,232
0929-6646,2017,221
1872-5813,2015,50
1872-5813,2017,49
1872-5813,2016,49
1872-5813,2018,36
1756-4646,2017,618
1756-4646,2015,570
1756-4646,2018,564
1756-4646,2016,480
1687-157X,2018,88
1687-157X,2017,62
1687-157X,2016,44
1687-157X,2015,31
1673-8527,2016,84
1673-8527,2015,83
1673-8527,2017,81
1673-8527,2018,71
0375-6742,2018,250
0375-6742,2017,213
0375-6742,2015,196
0375-6742,2016,146
1879-4068,2018,168
1879-4068,2017,86
1879-4068,2016,83
1879-4068,2015,72
1226-8453,2017,123
1226-8453,2018,105
1226-8453,2016,59
1226-8453,2015,56
2213-7165,2018,256
2213-7165,2017,195
2213-7165,2016,122
2213-7165,2015,77
0380-1330,2015,193
0380-1330,2016,163
0380-1330,2018,136
0380-1330,2017,136
0304-3894,2018,1006
0304-3894,2017,870
0304-3894,2016,864
0304-3894,2015,848
1053-2498,2018,1586
1053-2498,2017,1495
1053-2498,2016,1452
1053-2498,2015,1219
0168-8278,2018,2276
0168-8278,2017,2236
0168-8278,2016,2157
0168-8278,2015,2135
2210-8033,2018,46
2210-8033,2017,44
2210-8033,2015,37
2210-8033,2016,36
2214-4048,2015,35
2214-4048,2018,11
2214-4048,2016,11
2214-4048,2017,10
1473-8376,2017,38
1473-8376,2018,24
1473-8376,2016,22
1473-8376,2015,16
1447-6770,2017,75
1447-6770,2018,58
1447-6770,2016,56
1447-6770,2015,18
1570-6443,2018,61
1570-6443,2015,56
1570-6443,2016,48
1570-6443,2017,37
0022-1694,2018,882
0022-1694,2015,852
0022-1694,2016,746
0022-1694,2017,713
2214-5818,2017,229
2214-5818,2015,166
2214-5818,2016,91
2214-5818,2018,63
0022-1759,2015,194
0022-1759,2018,168
0022-1759,2017,151
0022-1759,2016,135
2468-4988,2018,12
1561-8811,2016,111
1561-8811,2015,100
1561-8811,2017,59
1561-8811,2018,35
1226-086X,2015,753
1226-086X,2018,653
1226-086X,2017,498
1226-086X,2016,428
2452-414X,2018,37
2452-414X,2017,22
2452-414X,2016,21
1341-321X,2018,224
1341-321X,2016,171
1341-321X,2015,169
1341-321X,2017,167
1876-0341,2018,212
1876-0341,2017,159
1876-0341,2016,118
1876-0341,2015,113
2214-2126,2017,83
2214-2126,2018,74
2214-2126,2016,36
2214-2126,2015,36
1751-1577,2017,112
1751-1577,2016,109
1751-1577,2015,89
1751-1577,2018,86
2444-569X,2018,44
2444-569X,2017,23
2444-569X,2016,20
0162-0134,2016,290
0162-0134,2017,272
0162-0134,2018,270
0162-0134,2015,250
2095-3119,2016,296
2095-3119,2017,292
2095-3119,2015,264
2095-3119,2018,235
2095-4964,2015,61
2095-4964,2018,59
2095-4964,2016,56
2095-4964,2017,52
1094-9968,2018,39
1094-9968,2017,39
1094-9968,2016,34
1094-9968,2015,24
1075-4253,2018,43
1075-4253,2017,37
1075-4253,2016,35
1075-4253,2015,32
2405-4526,2015,85
2405-4526,2018,72
2405-4526,2017,71
2405-4526,2016,38
0022-202X,2017,2259
0022-202X,2018,2147
0022-202X,2016,1908
0022-202X,2015,565
1087-0024,2015,46
1087-0024,2017,41
1087-0024,2018,19
1319-1578,2018,172
1319-1578,2017,123
1319-1578,2015,47
1319-1578,2016,43
1018-3639,2017,95
1018-3639,2018,84
1018-3639,2016,33
1018-3639,2015,32
1018-3647,2018,244
1018-3647,2017,136
1018-3647,2016,65
1018-3647,2015,53
1226-3192,2015,64
1226-3192,2016,62
1226-3192,2017,57
1226-3192,2018,55
0950-4230,2016,304
0950-4230,2017,263
0950-4230,2015,219
0950-4230,2018,189
2213-9567,2015,49
2213-9567,2017,48
2213-9567,2016,44
2213-9567,2018,42
1526-6125,2018,360
1526-6125,2017,283
1526-6125,2016,136
1526-6125,2015,124
0278-6125,2015,123
0278-6125,2017,118
0278-6125,2018,97
0278-6125,2016,66
0924-7963,2018,149
0924-7963,2016,149
0924-7963,2015,148
0924-7963,2017,138
0924-0136,2018,548
0924-0136,2016,442
0924-0136,2017,434
0924-0136,2015,426
2238-7854,2018,180
2238-7854,2017,76
2238-7854,2015,55
2238-7854,2016,50
1005-0302,2018,362
1005-0302,2017,215
1005-0302,2016,192
1005-0302,2015,181
2352-8478,2018,53
2352-8478,2016,41
2352-8478,2015,41
2352-8478,2017,36
0304-4068,2015,93
0304-4068,2017,91
0304-4068,2018,87
0304-4068,2016,86
1751-6161,2018,542
1751-6161,2016,475
1751-6161,2017,455
1751-6161,2015,302
1939-8654,2015,202
1939-8654,2018,198
1939-8654,2016,158
1939-8654,2017,144
0376-7388,2018,959
0376-7388,2017,925
0376-7388,2015,836
0376-7388,2016,798
0167-7012,2015,287
0167-7012,2016,266
0167-7012,2017,235
0167-7012,2018,234
1684-1182,2015,769
1684-1182,2017,208
1684-1182,2018,168
1684-1182,2016,166
1553-4650,2015,1321
1553-4650,2016,1086
1553-4650,2017,918
1553-4650,2018,467
1525-1578,2016,116
1525-1578,2018,114
1525-1578,2017,113
1525-1578,2015,105
1093-3263,2017,289
1093-3263,2018,191
1093-3263,2015,158
1093-3263,2016,157
0167-7322,2018,1668
0167-7322,2017,1660
0167-7322,2016,1307
0167-7322,2015,678
0022-2860,2017,1521
0022-2860,2018,1264
0022-2860,2016,982
0022-2860,2015,928
0027-9684,2018,122
0027-9684,2017,55
0027-9684,2015,46
0027-9684,2016,43
2468-256X,2016,50
2468-256X,2017,30
2468-256X,2018,17
1875-5100,2016,829
1875-5100,2015,580
1875-5100,2018,430
1875-5100,2017,395
1355-1841,2018,85
1355-1841,2017,63
1355-1841,2015,59
1355-1841,2016,58
0165-5728,2015,230
0165-5728,2016,227
0165-5728,2017,213
0165-5728,2018,210
0022-510X,2017,3954
0022-510X,2015,2114
0022-510X,2016,679
0022-510X,2018,402
0165-0270,2018,337
0165-0270,2016,305
0165-0270,2015,290
0165-0270,2017,205
0377-0257,2016,152
0377-0257,2015,145
0377-0257,2018,118
0377-0257,2017,107
1555-4155,2017,362
1555-4155,2015,296
1555-4155,2016,284
1555-4155,2018,213
2155-8256,2018,86
2155-8256,2017,63
2155-8256,2016,61
2155-8256,2015,54
1499-4046,2016,556
1499-4046,2017,547
1499-4046,2018,488
1499-4046,2015,457
2352-3859,2017,244
2352-3859,2016,190
2352-3859,2018,21
2352-3859,2015,8
0955-2863,2018,244
0955-2863,2016,222
0955-2863,2017,210
0955-2863,2015,197
2211-3649,2017,68
2211-3649,2018,63
2211-3649,2016,62
2211-3649,2015,61
0884-2175,2015,251
0884-2175,2017,245
0884-2175,2018,228
0884-2175,2016,224
1701-2163,2018,415
1701-2163,2017,409
1701-2163,2016,285
1701-2163,2015,232
2468-0133,2017,31
2468-0133,2016,31
2468-0133,2018,25
2452-3364,2016,45
2452-3364,2017,40
2452-3364,2018,33
0272-6963,2015,65
0272-6963,2016,62
0272-6963,2018,31
0272-6963,2017,25
2212-4268,2018,65
2212-4268,2016,65
2212-4268,2015,47
2212-4268,2017,44
1349-0079,2017,42
1349-0079,2015,36
1349-0079,2016,33
1349-0079,2018,16
2212-5558,2015,193
2212-5558,2018,134
2212-5558,2016,125
2212-5558,2017,124
0022-328X,2015,573
0022-328X,2018,525
0022-328X,2017,513
0022-328X,2016,465
0949-2658,2018,238
0949-2658,2017,237
0949-2658,2016,166
0949-2658,2015,164
2214-031X,2016,239
2214-031X,2018,52
2214-031X,2017,41
2214-031X,2015,27
0972-978X,2018,221
0972-978X,2017,121
0972-978X,2015,102
0972-978X,2016,100
2210-4917,2018,45
2210-4917,2015,34
2210-4917,2017,30
2210-4917,2016,28
1672-2930,2017,32
1672-2930,2016,31
1672-2930,2015,30
1672-2930,2018,26
2213-0780,2017,45
2213-0780,2015,44
2213-0780,2018,41
2213-0780,2016,41
0885-3924,2016,880
0885-3924,2018,703
0885-3924,2017,591
0885-3924,2015,568
2095-3836,2015,32
2095-3836,2017,27
2095-3836,2016,20
2095-3836,2018,13
1083-3188,2016,293
1083-3188,2017,287
1083-3188,2018,273
1083-3188,2015,268
2213-5766,2018,261
2213-5766,2017,183
2213-5766,2016,169
2213-5766,2015,169
1477-5131,2018,336
1477-5131,2016,322
1477-5131,2017,302
1477-5131,2015,257
0920-4105,2018,1033
0920-4105,2017,688
0920-4105,2016,427
0920-4105,2015,406
2095-1779,2017,69
2095-1779,2016,61
2095-1779,2018,58
2095-1779,2015,53
0731-7085,2018,766
0731-7085,2016,660
0731-7085,2017,619
0731-7085,2015,537
0022-3549,2015,463
0022-3549,2016,439
0022-3549,2017,426
0022-3549,2018,418
1347-8613,2015,153
1347-8613,2016,128
1347-8613,2018,127
1347-8613,2017,124
1056-8719,2017,348
1056-8719,2016,275
1056-8719,2018,262
1056-8719,2015,242
1010-6030,2018,712
1010-6030,2017,523
1010-6030,2016,377
1010-6030,2015,252
1011-1344,2016,464
1011-1344,2017,393
1011-1344,2018,358
1011-1344,2015,335
1389-5567,2017,30
1389-5567,2015,26
1389-5567,2018,25
1389-5567,2016,23
1836-9553,2015,96
1836-9553,2018,91
1836-9553,2017,91
1836-9553,2016,90
0378-7753,2015,2025
0378-7753,2016,1688
0378-7753,2017,1363
0378-7753,2018,1156
0959-1524,2018,138
0959-1524,2015,137
0959-1524,2017,128
0959-1524,2016,124
1883-1958,2018,93
1883-1958,2017,68
1883-1958,2016,58
1883-1958,2015,50
1874-3919,2016,391
1874-3919,2015,366
1874-3919,2018,345
1874-3919,2017,303
0022-3999,2015,380
0022-3999,2017,334
0022-3999,2018,328
0022-3999,2016,290
1687-8507,2015,87
1687-8507,2018,64
1687-8507,2016,61
1687-8507,2017,54
1546-0843,2016,102
1546-0843,2015,85
1546-0843,2017,83
1546-0843,2018,68
2210-9706,2017,31
2210-9706,2015,28
2210-9706,2016,25
2210-9706,2018,18
1002-0721,2018,227
1002-0721,2015,194
1002-0721,2016,180
1002-0721,2017,171
0165-0378,2016,468
0165-0378,2015,216
0165-0378,2017,146
0165-0378,2018,132
1674-7755,2017,105
1674-7755,2018,102
1674-7755,2016,87
1674-7755,2015,86
1319-6103,2016,186
1319-6103,2017,185
1319-6103,2018,154
1319-6103,2015,104
1016-7315,2015,137
1016-7315,2016,131
1016-7315,2018,105
1016-7315,2017,87
1658-077X,2017,100
1658-077X,2018,87
1658-077X,2016,49
1658-077X,2015,30
2468-2179,2016,74
2468-2179,2017,64
2468-2179,2018,57
1440-2440,2017,1035
1440-2440,2018,532
1440-2440,2015,376
1440-2440,2016,204
1385-1101,2018,148
1385-1101,2015,121
1385-1101,2017,110
1385-1101,2016,94
1743-6095,2017,1662
1743-6095,2018,1129
1743-6095,2016,816
1743-6095,2015,356
0885-985X,2018,61
0885-985X,2016,43
0885-985X,2017,32
0885-985X,2015,26
2468-8967,2017,27
2468-8967,2016,23
2468-8967,2018,21
2468-8967,2015,20
2095-2546,2017,119
2095-2546,2016,109
2095-2546,2018,80
2095-2546,2015,62
0896-8446,2018,355
0896-8446,2016,346
0896-8446,2017,326
0896-8446,2015,295
1931-7204,2018,330
1931-7204,2015,252
1931-7204,2016,201
1931-7204,2017,191
2300-3960,2015,28
2300-3960,2016,26
2300-3960,2017,25
2300-3960,2018,24
0164-1212,2016,252
0164-1212,2018,234
0164-1212,2017,232
0164-1212,2015,195
1658-3612,2016,95
1658-3612,2017,91
1658-3612,2015,86
1658-3612,2018,80
1876-1070,2016,640
1876-1070,2017,549
1876-1070,2018,463
1876-1070,2015,304
1556-0864,2017,4628
1556-0864,2016,914
1556-0864,2018,696
1556-0864,2015,355
0965-206X,2017,45
0965-206X,2018,44
0965-206X,2016,40
0965-206X,2015,28
2095-7548,2017,50
2095-7548,2016,40
2095-7548,2015,37
2095-7548,2018,32
0254-6272,2016,110
0254-6272,2015,110
0254-6272,2017,107
0254-6272,2018,54
2225-4110,2018,119
2225-4110,2017,83
2225-4110,2016,81
2225-4110,2015,48
2095-7564,2016,59
2095-7564,2017,55
2095-7564,2018,45
2095-7564,2015,42
2214-1405,2017,438
2214-1405,2015,224
2214-1405,2018,209
2214-1405,2016,189
2226-5856,2018,22
2226-5856,2015,10
2226-5856,2016,9
2226-5856,2017,8
0022-5347,2017,4585
0022-5347,2018,4274
0022-5347,2016,4266
0022-5347,2015,4082
1051-0443,2016,1136
1051-0443,2018,1096
1051-0443,2017,1002
1051-0443,2015,994
2468-4287,2017,101
2468-4287,2018,93
2468-4287,2016,62
2213-333X,2017,282
2213-333X,2018,238
2213-333X,2016,154
2213-333X,2015,138
1558-7878,2016,154
1558-7878,2015,125
1558-7878,2018,94
1558-7878,2017,93
1760-2734,2015,72
1760-2734,2017,67
1760-2734,2016,52
1760-2734,2018,47
0166-0934,2015,261
0166-0934,2016,247
0166-0934,2017,231
0166-0934,2018,204
0377-0273,2016,282
0377-0273,2018,264
0377-0273,2017,249
0377-0273,2015,233
2214-7144,2017,209
2214-7144,2018,158
2214-7144,2016,121
2214-7144,2015,114
1570-8268,2015,55
1570-8268,2018,35
1570-8268,2016,34
1570-8268,2017,31
0167-6105,2018,304
0167-6105,2015,213
0167-6105,2017,198
0167-6105,2016,146
2212-4438,2017,34
2212-4438,2015,26
2212-4438,2016,25
2212-4438,2018,24
2352-5878,2018,56
2352-5878,2017,51
2352-5878,2015,43
2352-5878,2016,24
2468-6026,2018,36
2468-6026,2017,29
1607-551X,2016,177
1607-551X,2015,174
1607-551X,2017,172
1607-551X,2018,155
2405-609X,2018,38
2405-609X,2016,35
2405-609X,2017,33
2405-609X,2015,29
2452-3151,2018,140
2452-3151,2017,92
2452-3151,2016,30
0085-2538,2016,488
0085-2538,2017,487
0085-2538,2015,485
0085-2538,2018,397
2468-0249,2017,271
2468-0249,2018,224
2468-0249,2016,93
2157-1716,2017,26
2157-1716,2018,23
2157-1716,2016,16
2157-1716,2015,8
0968-0160,2017,268
0968-0160,2016,236
0968-0160,2018,171
0968-0160,2015,145
0950-7051,2018,474
0950-7051,2016,430
0950-7051,2017,396
0950-7051,2015,357
1212-4117,2018,51
1212-4117,2017,50
1212-4117,2016,46
1212-4117,2015,40
0140-6736,2015,2229
0140-6736,2016,2192
0140-6736,2017,2090
0140-6736,2018,1424
2352-4642,2018,215
2352-4642,2017,82
2213-8587,2016,328
2213-8587,2015,278
2213-8587,2017,253
2213-8587,2018,221
2468-1253,2017,232
2468-1253,2018,204
2468-1253,2016,77
2214-109X,2018,367
2214-109X,2017,357
2214-109X,2016,308
2214-109X,2015,272
2352-3026,2017,141
2352-3026,2015,125
2352-3026,2016,120
2352-3026,2018,104
2352-3018,2018,156
2352-3018,2017,142
2352-3018,2015,141
2352-3018,2016,137
1473-3099,2016,529
1473-3099,2017,519
1473-3099,2018,468
1473-3099,2015,458
1474-4422,2016,361
1474-4422,2017,295
1474-4422,2015,293
1474-4422,2018,287
1470-2045,2017,662
1470-2045,2015,662
1470-2045,2016,660
1470-2045,2018,530
2542-5196,2018,131
2542-5196,2017,102
2215-0366,2015,386
2215-0366,2016,375
2215-0366,2017,346
2215-0366,2018,286
2468-2667,2017,138
2468-2667,2018,118
2468-2667,2016,17
2213-2600,2015,338
2213-2600,2016,329
2213-2600,2017,296
2213-2600,2018,279
0169-2046,2017,261
0169-2046,2018,241
0169-2046,2015,201
0169-2046,2016,153
2468-9009,2018,17
2210-6561,2018,55
2210-6561,2017,48
2210-6561,2016,41
2210-6561,2015,36
1344-6223,2016,119
1344-6223,2015,117
1344-6223,2018,110
1344-6223,2017,87
2213-0489,2018,32
2213-0489,2015,23
2213-0489,2017,19
2213-0489,2016,18
2214-5524,2015,53
2214-5524,2018,47
2214-5524,2017,40
2214-5524,2016,34
0024-4937,2016,406
0024-4937,2018,378
0024-4937,2017,361
0024-4937,2015,305
2542-5684,2017,34
2542-5684,2018,31
1871-1413,2015,293
1871-1413,2017,249
1871-1413,2016,234
1871-1413,2018,230
0169-5002,2018,528
0169-5002,2015,478
0169-5002,2017,470
0169-5002,2016,459
0730-725X,2017,244
0730-725X,2018,236
0730-725X,2016,206
0730-725X,2015,182
1064-9689,2015,90
1064-9689,2017,83
1064-9689,2016,80
1064-9689,2018,62
2213-8463,2018,68
2213-8463,2017,22
2213-8463,2015,21
2213-8463,2016,20
0304-4203,2015,201
0304-4203,2018,112
0304-4203,2017,97
0304-4203,2016,85
0141-1136,2018,224
0141-1136,2017,191
0141-1136,2016,151
0141-1136,2015,150
1874-7787,2015,135
1874-7787,2018,94
1874-7787,2016,90
1874-7787,2017,65
0025-3227,2018,197
0025-3227,2016,181
0025-3227,2017,163
0025-3227,2015,144
0377-8398,2016,58
0377-8398,2018,51
0377-8398,2017,50
0377-8398,2015,48
0264-8172,2018,467
0264-8172,2017,351
0264-8172,2016,338
0264-8172,2015,332
0951-8339,2018,130
0951-8339,2017,84
0951-8339,2015,64
0951-8339,2016,61
2589-1529,2018,134
1044-5803,2018,562
1044-5803,2017,466
1044-5803,2015,379
1044-5803,2016,375
0254-0584,2018,1026
0254-0584,2015,860
0254-0584,2017,804
0254-0584,2016,754
0264-1275,2016,1701
0264-1275,2017,1072
0264-1275,2018,847
0264-1275,2015,697
2352-9245,2017,20
2352-9245,2016,14
2352-9245,2015,12
2352-9245,2018,7
2589-2991,2018,31
0921-5093,2017,1507
0921-5093,2016,1488
0921-5093,2018,1459
0921-5093,2015,1276
0921-5107,2015,178
0921-5107,2017,167
0921-5107,2016,155
0921-5107,2018,99
0928-4931,2017,1446
0928-4931,2016,1176
0928-4931,2015,715
0928-4931,2018,668
0927-796X,2016,25
0927-796X,2015,25
0927-796X,2017,24
0927-796X,2018,22
1369-7021,2015,227
1369-7021,2018,215
1369-7021,2016,213
1369-7021,2017,209
2468-5194,2018,43
2468-5194,2017,43
2468-5194,2016,10
2352-4928,2018,185
2352-4928,2017,100
2352-4928,2016,66
2352-4928,2015,66
2468-6069,2018,123
2468-6069,2017,88
2468-6069,2016,5
2588-8420,2018,15
2542-5293,2017,30
2542-5293,2018,27
2214-7853,2018,2735
2214-7853,2017,1777
2214-7853,2015,970
2214-7853,2016,647
2589-2347,2018,1
0025-5564,2015,172
0025-5564,2016,171
0025-5564,2018,153
0025-5564,2017,152
0945-053X,2018,168
0945-053X,2017,98
0945-053X,2016,80
0945-053X,2015,78
2468-080X,2016,34
2468-080X,2017,31
2468-080X,2018,28
0378-5122,2015,622
0378-5122,2017,510
0378-5122,2016,237
0378-5122,2018,196
0025-6196,2015,349
0025-6196,2017,342
0025-6196,2016,335
0025-6196,2018,306
2542-4548,2018,54
2542-4548,2017,36
0263-2241,2018,975
0263-2241,2016,787
0263-2241,2017,581
0263-2241,2015,526
0309-1740,2016,469
0309-1740,2015,408
0309-1740,2018,347
0309-1740,2017,267
0167-6636,2016,193
0167-6636,2015,187
0167-6636,2018,155
0167-6636,2017,145
0047-6374,2017,122
0047-6374,2018,106
0047-6374,2016,62
0047-6374,2015,57
0925-4773,2017,660
0925-4773,2015,87
0925-4773,2018,67
0925-4773,2016,45
0025-7125,2016,135
0025-7125,2015,130
0025-7125,2017,125
0025-7125,2018,122
0958-3947,2018,83
0958-3947,2017,63
